id,word,audio_url,freq_score,RAtype
1585,burn,/audio/word/WORD1585.mp3,1,ra
1586,figure,/audio/word/WORD1586.mp3,1,ra
1587,tesla's,/audio/word/WORD1587.mp3,1,ra
1588,formed,/audio/word/WORD1588.mp3,1,ra
1589,alternating,/audio/word/WORD1589.mp3,1,ra
1590,promised,/audio/word/WORD1590.mp3,1,ra
1591,undertake,/audio/word/WORD1591.mp3,1,ra
1592,generator,/audio/word/WORD1592.mp3,1,ra
1593,ethical,/audio/word/WORD1593.mp3,1,ra
1594,serb,/audio/word/WORD1594.mp3,1,ra
1595,reportedly,/audio/word/WORD1595.mp3,1,ra
1596,reply,/audio/word/WORD1596.mp3,1,ra
1597,humor,/audio/word/WORD1597.mp3,1,ra
1598,pair,/audio/word/WORD1598.mp3,1,ra
1599,arch,/audio/word/WORD1599.mp3,1,ra
1600,core,/audio/word/WORD1600.mp3,1,ra
1601,immense,/audio/word/WORD1601.mp3,1,ra
1602,disparity,/audio/word/WORD1602.mp3,1,ra
1603,innovations,/audio/word/WORD1603.mp3,1,ra
1604,techniques,/audio/word/WORD1604.mp3,1,ra
1605,output,/audio/word/WORD1605.mp3,1,ra
1606,purchasing,/audio/word/WORD1606.mp3,1,ra
1607,wage,/audio/word/WORD1607.mp3,1,ra
1608,earners,/audio/word/WORD1608.mp3,1,ra
1609,father,/audio/word/WORD1609.mp3,1,ra
1610,rose,/audio/word/WORD1610.mp3,1,ra
1611,wrote,/audio/word/WORD1611.mp3,1,ra
1612,breakfast,/audio/word/WORD1612.mp3,1,ra
1613,i,/audio/word/WORD1613.mp3,1,ra
1614,realized,/audio/word/WORD1614.mp3,1,ra
1615,hails,/audio/word/WORD1615.mp3,1,ra
1616,remote,/audio/word/WORD1616.mp3,1,ra
1617,rivers,/audio/word/WORD1617.mp3,1,ra
1618,colonized,/audio/word/WORD1618.mp3,1,ra
1619,damp,/audio/word/WORD1619.mp3,1,ra
1620,woodlands,/audio/word/WORD1620.mp3,1,ra
1621,held,/audio/word/WORD1621.mp3,1,ra
1622,check,/audio/word/WORD1622.mp3,1,ra
1623,pests,/audio/word/WORD1623.mp3,1,ra
1624,grows,/audio/word/WORD1624.mp3,1,ra
1625,reproduces,/audio/word/WORD1625.mp3,1,ra
1626,unhindered,/audio/word/WORD1626.mp3,1,ra
1627,spreading,/audio/word/WORD1627.mp3,1,ra
1628,zealand,/audio/word/WORD1628.mp3,1,ra
1629,canada,/audio/word/WORD1629.mp3,1,ra
1630,official,/audio/word/WORD1630.mp3,1,ra
1631,astronomical,/audio/word/WORD1631.mp3,1,ra
1632,downsized,/audio/word/WORD1632.mp3,1,ra
1633,eight,/audio/word/WORD1633.mp3,1,ra
1634,planets,/audio/word/WORD1634.mp3,1,ra
1635,assembly,/audio/word/WORD1635.mp3,1,ra
1636,meeting,/audio/word/WORD1636.mp3,1,ra
1637,prague,/audio/word/WORD1637.mp3,1,ra
1638,met,/audio/word/WORD1638.mp3,1,ra
1639,greeted,/audio/word/WORD1639.mp3,1,ra
1640,exclude,/audio/word/WORD1640.mp3,1,ra
1641,applause,/audio/word/WORD1641.mp3,1,ra
1642,fiscal,/audio/word/WORD1642.mp3,1,ra
1643,expenditure,/audio/word/WORD1643.mp3,1,ra
1644,managers,/audio/word/WORD1644.mp3,1,ra
1645,initiating,/audio/word/WORD1645.mp3,1,ra
1646,lincoln's,/audio/word/WORD1646.mp3,1,ra
1647,emancipate,/audio/word/WORD1647.mp3,1,ra
1648,slaves,/audio/word/WORD1648.mp3,1,ra
1649,escalating,/audio/word/WORD1649.mp3,1,ra
1650,weaken,/audio/word/WORD1650.mp3,1,ra
1651,confederacy,/audio/word/WORD1651.mp3,1,ra
1652,strengthen,/audio/word/WORD1652.mp3,1,ra
1653,justifiable,/audio/word/WORD1653.mp3,1,ra
1654,necessity,/audio/word/WORD1654.mp3,1,ra
1655,provincial,/audio/word/WORD1655.mp3,1,ra
1656,town,/audio/word/WORD1656.mp3,1,ra
1657,moves,/audio/word/WORD1657.mp3,1,ra
1658,london,/audio/word/WORD1658.mp3,1,ra
1659,short,/audio/word/WORD1659.mp3,1,ra
1660,achievement,/audio/word/WORD1660.mp3,1,ra
1661,magnitude,/audio/word/WORD1661.mp3,1,ra
1662,domestication,/audio/word/WORD1662.mp3,1,ra
1663,evolutionary,/audio/word/WORD1663.mp3,1,ra
1664,prosper,/audio/word/WORD1664.mp3,1,ra
1665,alliance,/audio/word/WORD1665.mp3,1,ra
1666,milk,/audio/word/WORD1666.mp3,1,ra
1667,yes,/audio/word/WORD1667.mp3,1,ra
1668,flesh,/audio/word/WORD1668.mp3,1,ra
1669,odder,/audio/word/WORD1669.mp3,1,ra
1670,puzzles,/audio/word/WORD1670.mp3,1,ra
1671,seem,/audio/word/WORD1671.mp3,1,ra
1672,relatives,/audio/word/WORD1672.mp3,1,ra
1673,what's,/audio/word/WORD1673.mp3,1,ra
1674,invariably,/audio/word/WORD1674.mp3,1,ra
1675,posture,/audio/word/WORD1675.mp3,1,ra
1676,stands,/audio/word/WORD1676.mp3,1,ra
1677,hips,/audio/word/WORD1677.mp3,1,ra
1678,elbows,/audio/word/WORD1678.mp3,1,ra
1679,sharply,/audio/word/WORD1679.mp3,1,ra
1680,bent,/audio/word/WORD1680.mp3,1,ra
1681,outward,/audio/word/WORD1681.mp3,1,ra
1682,signalling,/audio/word/WORD1682.mp3,1,ra
1683,impatience,/audio/word/WORD1683.mp3,1,ra
1684,hostility,/audio/word/WORD1684.mp3,1,ra
1685,optimistic,/audio/word/WORD1685.mp3,1,ra
1686,tempers,/audio/word/WORD1686.mp3,1,ra
1687,rooms,/audio/word/WORD1687.mp3,1,ra
1688,overpowering,/audio/word/WORD1688.mp3,1,ra
1689,overused,/audio/word/WORD1689.mp3,1,ra
1690,elephant,/audio/word/WORD1690.mp3,1,ra
1691,skeleton,/audio/word/WORD1691.mp3,1,ra
1692,altered,/audio/word/WORD1692.mp3,1,ra
1693,usual,/audio/word/WORD1693.mp3,1,ra
1694,grinding,/audio/word/WORD1694.mp3,1,ra
1695,cheek,/audio/word/WORD1695.mp3,1,ra
1696,elongated,/audio/word/WORD1696.mp3,1,ra
1697,tusk,/audio/word/WORD1697.mp3,1,ra
1698,skull,/audio/word/WORD1698.mp3,1,ra
1699,massive,/audio/word/WORD1699.mp3,1,ra
1700,enormous,/audio/word/WORD1700.mp3,1,ra
1701,bulk,/audio/word/WORD1701.mp3,1,ra
1702,similar,/audio/word/WORD1702.mp3,1,ra
1703,twin,/audio/word/WORD1703.mp3,1,ra
1704,belly,/audio/word/WORD1704.mp3,1,ra
1705,avi,/audio/word/WORD1705.mp3,1,ra
1706,loeb,/audio/word/WORD1706.mp3,1,ra
1707,harvard,/audio/word/WORD1707.mp3,1,ra
1708,smithsonian,/audio/word/WORD1708.mp3,1,ra
1709,center,/audio/word/WORD1709.mp3,1,ra
1710,astrophysics,/audio/word/WORD1710.mp3,1,ra
1711,proposing,/audio/word/WORD1711.mp3,1,ra
1712,idea,/audio/word/WORD1712.mp3,1,ra
1713,accepted,/audio/word/WORD1713.mp3,1,ra
1714,astrophysical,/audio/word/WORD1714.mp3,1,ra
1715,journal,/audio/word/WORD1715.mp3,1,ra
1716,unimaginable,/audio/word/WORD1716.mp3,1,ra
1717,tulip,/audio/word/WORD1717.mp3,1,ra
1718,mind's,/audio/word/WORD1718.mp3,1,ra
1719,square,/audio/word/WORD1719.mp3,1,ra
1720,one's,/audio/word/WORD1720.mp3,1,ra
1721,glimpse,/audio/word/WORD1721.mp3,1,ra
1722,grand,/audio/word/WORD1722.mp3,1,ra
1723,canyon,/audio/word/WORD1723.mp3,1,ra
1724,wonder,/audio/word/WORD1724.mp3,1,ra
1725,colorado,/audio/word/WORD1725.mp3,1,ra
1726,runs,/audio/word/WORD1726.mp3,1,ra
1727,mile,/audio/word/WORD1727.mp3,1,ra
1728,towering,/audio/word/WORD1728.mp3,1,ra
1729,rims,/audio/word/WORD1729.mp3,1,ra
1730,interpretations,/audio/word/WORD1730.mp3,1,ra
1731,longest,/audio/word/WORD1731.mp3,1,ra
1732,lasting,/audio/word/WORD1732.mp3,1,ra
1733,inevitable,/audio/word/WORD1733.mp3,1,ra
1734,parliament,/audio/word/WORD1734.mp3,1,ra
1735,crown,/audio/word/WORD1735.mp3,1,ra
1736,revolutions,/audio/word/WORD1736.mp3,1,ra
1737,fixed,/audio/word/WORD1737.mp3,1,ra
1738,allowing,/audio/word/WORD1738.mp3,1,ra
1739,unpredictability,/audio/word/WORD1739.mp3,1,ra
1740,papers,/audio/word/WORD1740.mp3,1,ra
1741,integrating,/audio/word/WORD1741.mp3,1,ra
1742,persuasiveness,/audio/word/WORD1742.mp3,1,ra
1743,arguments,/audio/word/WORD1743.mp3,1,ra
1744,fill,/audio/word/WORD1744.mp3,1,ra
1745,defined,/audio/word/WORD1745.mp3,1,ra
1746,increase,/audio/word/WORD1746.mp3,1,ra
1747,concerns,/audio/word/WORD1747.mp3,1,ra
1748,governmental,/audio/word/WORD1748.mp3,1,ra
1749,worldwide,/audio/word/WORD1749.mp3,1,ra
1750,mostly,/audio/word/WORD1750.mp3,1,ra
1751,concentrations,/audio/word/WORD1751.mp3,1,ra
1752,greenhouse,/audio/word/WORD1752.mp3,1,ra
1753,gasses,/audio/word/WORD1753.mp3,1,ra
1754,marine,/audio/word/WORD1754.mp3,1,ra
1755,strandlopers,/audio/word/WORD1755.mp3,1,ra
1756,coastline,/audio/word/WORD1756.mp3,1,ra
1757,connection,/audio/word/WORD1757.mp3,1,ra
1758,intrigued,/audio/word/WORD1758.mp3,1,ra
1759,collecting,/audio/word/WORD1759.mp3,1,ra
1760,improved,/audio/word/WORD1760.mp3,1,ra
1761,egypt,/audio/word/WORD1761.mp3,1,ra
1762,revealed,/audio/word/WORD1762.mp3,1,ra
1763,wave,/audio/word/WORD1763.mp3,1,ra
1764,oriented,/audio/word/WORD1764.mp3,1,ra
1765,bank,/audio/word/WORD1765.mp3,1,ra
1766,rankings,/audio/word/WORD1766.mp3,1,ra
1767,overtaking,/audio/word/WORD1767.mp3,1,ra
1768,asia,/audio/word/WORD1768.mp3,1,ra
1769,purely,/audio/word/WORD1769.mp3,1,ra
1770,functional,/audio/word/WORD1770.mp3,1,ra
1771,civilized,/audio/word/WORD1771.mp3,1,ra
1772,satisfy,/audio/word/WORD1772.mp3,1,ra
1773,codes,/audio/word/WORD1773.mp3,1,ra
1774,safe,/audio/word/WORD1774.mp3,1,ra
1775,comfortable,/audio/word/WORD1775.mp3,1,ra
1776,conditioned,/audio/word/WORD1776.mp3,1,ra
1777,transportation,/audio/word/WORD1777.mp3,1,ra
1778,sailing,/audio/word/WORD1778.mp3,1,ra
1779,ports,/audio/word/WORD1779.mp3,1,ra
1780,carrying,/audio/word/WORD1780.mp3,1,ra
1781,spices,/audio/word/WORD1781.mp3,1,ra
1782,perfumes,/audio/word/WORD1782.mp3,1,ra
1783,sensibilities,/audio/word/WORD1783.mp3,1,ra
1784,novelist,/audio/word/WORD1784.mp3,1,ra
1785,skins,/audio/word/WORD1785.mp3,1,ra
1786,medieval,/audio/word/WORD1786.mp3,1,ra
1787,saying,/audio/word/WORD1787.mp3,1,ra
1788,sympathy,/audio/word/WORD1788.mp3,1,ra
1789,ages,/audio/word/WORD1789.mp3,1,ra
1790,identifying,/audio/word/WORD1790.mp3,1,ra
1791,symbols,/audio/word/WORD1791.mp3,1,ra
1792,resembled,/audio/word/WORD1792.mp3,1,ra
1793,noble's,/audio/word/WORD1793.mp3,1,ra
1794,coat,/audio/word/WORD1794.mp3,1,ra
1795,indication,/audio/word/WORD1795.mp3,1,ra
1796,stood,/audio/word/WORD1796.mp3,1,ra
1797,abroad,/audio/word/WORD1797.mp3,1,ra
1798,wealthy,/audio/word/WORD1798.mp3,1,ra
1799,deeper,/audio/word/WORD1799.mp3,1,ra
1800,cultures,/audio/word/WORD1800.mp3,1,ra
1801,develops,/audio/word/WORD1801.mp3,1,ra
1802,experiences,/audio/word/WORD1802.mp3,1,ra
1803,interpersonal,/audio/word/WORD1803.mp3,1,ra
1804,background,/audio/word/WORD1804.mp3,1,ra
1805,rubs,/audio/word/WORD1805.mp3,1,ra
1806,shoulders,/audio/word/WORD1806.mp3,1,ra
1807,overlaps,/audio/word/WORD1807.mp3,1,ra
1808,myths,/audio/word/WORD1808.mp3,1,ra
1809,epics,/audio/word/WORD1809.mp3,1,ra
1810,economics,/audio/word/WORD1810.mp3,1,ra
1811,biography,/audio/word/WORD1811.mp3,1,ra
1812,demography,/audio/word/WORD1812.mp3,1,ra
1813,else,/audio/word/WORD1813.mp3,1,ra
1814,histories,/audio/word/WORD1814.mp3,1,ra
1815,pure,/audio/word/WORD1815.mp3,1,ra
1816,narratives,/audio/word/WORD1816.mp3,1,ra
1817,detailed,/audio/word/WORD1817.mp3,1,ra
1818,tightly,/audio/word/WORD1818.mp3,1,ra
1819,focused,/audio/word/WORD1819.mp3,1,ra
1820,parish,/audio/word/WORD1820.mp3,1,ra
1821,cornish,/audio/word/WORD1821.mp3,1,ra
1822,village,/audio/word/WORD1822.mp3,1,ra
1823,unsurprising,/audio/word/WORD1823.mp3,1,ra
1824,concerning,/audio/word/WORD1824.mp3,1,ra
1825,rehabilitation,/audio/word/WORD1825.mp3,1,ra
1826,acute,/audio/word/WORD1826.mp3,1,ra
1827,knee,/audio/word/WORD1827.mp3,1,ra
1828,injury,/audio/word/WORD1828.mp3,1,ra
1829,intensities,/audio/word/WORD1829.mp3,1,ra
1830,crack,/audio/word/WORD1830.mp3,1,ra
1831,entertainment,/audio/word/WORD1831.mp3,1,ra
1832,introduces,/audio/word/WORD1832.mp3,1,ra
1833,cheapens,/audio/word/WORD1833.mp3,1,ra
1834,ingeborg's,/audio/word/WORD1834.mp3,1,ra
1835,sitting,/audio/word/WORD1835.mp3,1,ra
1836,berlin,/audio/word/WORD1836.mp3,1,ra
1837,germany,/audio/word/WORD1837.mp3,1,ra
1838,centre,/audio/word/WORD1838.mp3,1,ra
1839,tuesday,/audio/word/WORD1839.mp3,1,ra
1840,received,/audio/word/WORD1840.mp3,1,ra
1841,phd,/audio/word/WORD1841.mp3,1,ra
1842,nazis,/audio/word/WORD1842.mp3,1,ra
1843,mexico,/audio/word/WORD1843.mp3,1,ra
1844,fraught,/audio/word/WORD1844.mp3,1,ra
1845,mix,/audio/word/WORD1845.mp3,1,ra
1846,desert,/audio/word/WORD1846.mp3,1,ra
1847,terrain,/audio/word/WORD1847.mp3,1,ra
1848,spans,/audio/word/WORD1848.mp3,1,ra
1849,uninhabited,/audio/word/WORD1849.mp3,1,ra
1850,trafficking,/audio/word/WORD1850.mp3,1,ra
1851,crossings,/audio/word/WORD1851.mp3,1,ra
1852,crime,/audio/word/WORD1852.mp3,1,ra
1853,prevalent,/audio/word/WORD1853.mp3,1,ra
1854,el,/audio/word/WORD1854.mp3,1,ra
1855,paso,/audio/word/WORD1855.mp3,1,ra
1856,texas,/audio/word/WORD1856.mp3,1,ra
1857,diego,/audio/word/WORD1857.mp3,1,ra
1858,californiathe,/audio/word/WORD1858.mp3,1,ra
1859,distance,/audio/word/WORD1859.mp3,1,ra
1860,fliers,/audio/word/WORD1860.mp3,1,ra
1861,golden,/audio/word/WORD1861.mp3,1,ra
1862,plover,/audio/word/WORD1862.mp3,1,ra
1863,rumped,/audio/word/WORD1863.mp3,1,ra
1864,sandpiper,/audio/word/WORD1864.mp3,1,ra
1865,spores,/audio/word/WORD1865.mp3,1,ra
1866,lining,/audio/word/WORD1866.mp3,1,ra
1867,nests,/audio/word/WORD1867.mp3,1,ra
1868,birds,/audio/word/WORD1868.mp3,1,ra
1869,arrive,/audio/word/WORD1869.mp3,1,ra
1870,molt,/audio/word/WORD1870.mp3,1,ra
1871,leaving,/audio/word/WORD1871.mp3,1,ra
1872,feathers,/audio/word/WORD1872.mp3,1,ra
1873,begins,/audio/word/WORD1873.mp3,1,ra
1874,alphabet,/audio/word/WORD1874.mp3,1,ra
1875,spelling,/audio/word/WORD1875.mp3,1,ra
1876,playroom,/audio/word/WORD1876.mp3,1,ra
1877,ikea,/audio/word/WORD1877.mp3,1,ra
1878,possibilities,/audio/word/WORD1878.mp3,1,ra
1879,academically,/audio/word/WORD1879.mp3,1,ra
1880,personally,/audio/word/WORD1880.mp3,1,ra
1881,clubs,/audio/word/WORD1881.mp3,1,ra
1882,societies,/audio/word/WORD1882.mp3,1,ra
1883,definitely,/audio/word/WORD1883.mp3,1,ra
1884,processed,/audio/word/WORD1884.mp3,1,ra
1885,influencing,/audio/word/WORD1885.mp3,1,ra
1886,judges,/audio/word/WORD1886.mp3,1,ra
1887,existing,/audio/word/WORD1887.mp3,1,ra
1888,promote,/audio/word/WORD1888.mp3,1,ra
1889,holistic,/audio/word/WORD1889.mp3,1,ra
1890,top,/audio/word/WORD1890.mp3,1,ra
1891,recruit,/audio/word/WORD1891.mp3,1,ra
1892,stimulus,/audio/word/WORD1892.mp3,1,ra
1893,bottom,/audio/word/WORD1893.mp3,1,ra
1894,thinking,/audio/word/WORD1894.mp3,1,ra
1895,introducing,/audio/word/WORD1895.mp3,1,ra
1896,orators,/audio/word/WORD1896.mp3,1,ra
1897,expand,/audio/word/WORD1897.mp3,1,ra
1898,horizons,/audio/word/WORD1898.mp3,1,ra
1899,refine,/audio/word/WORD1899.mp3,1,ra
1900,kinds,/audio/word/WORD1900.mp3,1,ra
1901,recording,/audio/word/WORD1901.mp3,1,ra
1902,behaviour,/audio/word/WORD1902.mp3,1,ra
1903,satirical,/audio/word/WORD1903.mp3,1,ra
1904,comedy,/audio/word/WORD1904.mp3,1,ra
1905,drama,/audio/word/WORD1905.mp3,1,ra
1906,understandable,/audio/word/WORD1906.mp3,1,ra
1907,spite,/audio/word/WORD1907.mp3,1,ra
1908,operation,/audio/word/WORD1908.mp3,1,ra
1909,represents,/audio/word/WORD1909.mp3,1,ra
1910,aspect,/audio/word/WORD1910.mp3,1,ra
1911,token,/audio/word/WORD1911.mp3,1,ra
1912,currently,/audio/word/WORD1912.mp3,1,ra
1913,emerges,/audio/word/WORD1913.mp3,1,ra
1914,synergy,/audio/word/WORD1914.mp3,1,ra
1915,turbulent,/audio/word/WORD1915.mp3,1,ra
1916,facilitate,/audio/word/WORD1916.mp3,1,ra
1917,coordination,/audio/word/WORD1917.mp3,1,ra
1918,porpoises,/audio/word/WORD1918.mp3,1,ra
1919,adopts,/audio/word/WORD1919.mp3,1,ra
1920,forming,/audio/word/WORD1920.mp3,1,ra
1921,easier,/audio/word/WORD1921.mp3,1,ra
1922,reproduce,/audio/word/WORD1922.mp3,1,ra
1923,safer,/audio/word/WORD1923.mp3,1,ra
1924,threats,/audio/word/WORD1924.mp3,1,ra
1925,truly,/audio/word/WORD1925.mp3,1,ra
1926,staggering,/audio/word/WORD1926.mp3,1,ra
1927,fifteen,/audio/word/WORD1927.mp3,1,ra
1928,tuition,/audio/word/WORD1928.mp3,1,ra
1929,exceeds,/audio/word/WORD1929.mp3,1,ra
1930,trillion,/audio/word/WORD1930.mp3,1,ra
1931,dwarfing,/audio/word/WORD1931.mp3,1,ra
1932,credit,/audio/word/WORD1932.mp3,1,ra
1933,card,/audio/word/WORD1933.mp3,1,ra
1934,tsunamis,/audio/word/WORD1934.mp3,1,ra
1935,habitability,/audio/word/WORD1935.mp3,1,ra
1936,mars,/audio/word/WORD1936.mp3,1,ra
1937,occurred,/audio/word/WORD1937.mp3,1,ra
1938,warm,/audio/word/WORD1938.mp3,1,ra
1939,amenable,/audio/word/WORD1939.mp3,1,ra
1940,carved,/audio/word/WORD1940.mp3,1,ra
1941,backwash,/audio/word/WORD1941.mp3,1,ra
1942,channels,/audio/word/WORD1942.mp3,1,ra
1943,returned,/audio/word/WORD1943.mp3,1,ra
1944,contrast,/audio/word/WORD1944.mp3,1,ra
1945,cooler,/audio/word/WORD1945.mp3,1,ra
1946,tsunami,/audio/word/WORD1946.mp3,1,ra
1947,hit,/audio/word/WORD1947.mp3,1,ra
1948,flash,/audio/word/WORD1948.mp3,1,ra
1949,froze,/audio/word/WORD1949.mp3,1,ra
1950,reiss,/audio/word/WORD1950.mp3,1,ra
1951,stab,/audio/word/WORD1951.mp3,1,ra
1952,settling,/audio/word/WORD1952.mp3,1,ra
1953,meta,/audio/word/WORD1953.mp3,1,ra
1954,analysis,/audio/word/WORD1954.mp3,1,ra
1955,perceive,/audio/word/WORD1955.mp3,1,ra
1956,sound,/audio/word/WORD1956.mp3,1,ra
1957,analyzed,/audio/word/WORD1957.mp3,1,ra
1958,participants,/audio/word/WORD1958.mp3,1,ra
1959,thirteen,/audio/word/WORD1959.mp3,1,ra
1960,listeners,/audio/word/WORD1960.mp3,1,ra
1961,track,/audio/word/WORD1961.mp3,1,ra
1962,statistically,/audio/word/WORD1962.mp3,1,ra
1963,packed,/audio/word/WORD1963.mp3,1,ra
1964,candidates,/audio/word/WORD1964.mp3,1,ra
1965,sharpest,/audio/word/WORD1965.mp3,1,ra
1966,critics,/audio/word/WORD1966.mp3,1,ra
1967,democrats,/audio/word/WORD1967.mp3,1,ra
1968,campaigned,/audio/word/WORD1968.mp3,1,ra
1969,alleged,/audio/word/WORD1969.mp3,1,ra
1970,gop,/audio/word/WORD1970.mp3,1,ra
1971,perpetrated,/audio/word/WORD1971.mp3,1,ra
1972,faltered,/audio/word/WORD1972.mp3,1,ra
1973,tactic,/audio/word/WORD1973.mp3,1,ra
1974,hillary,/audio/word/WORD1974.mp3,1,ra
1975,democratic,/audio/word/WORD1975.mp3,1,ra
1976,nominee,/audio/word/WORD1976.mp3,1,ra
1977,glamorous,/audio/word/WORD1977.mp3,1,ra
1978,biotechnologist,/audio/word/WORD1978.mp3,1,ra
1979,welder,/audio/word/WORD1979.mp3,1,ra
1980,photographer,/audio/word/WORD1980.mp3,1,ra
1981,complimented,/audio/word/WORD1981.mp3,1,ra
1982,widely,/audio/word/WORD1982.mp3,1,ra
1983,series,/audio/word/WORD1983.mp3,1,ra
1984,photos,/audio/word/WORD1984.mp3,1,ra
1985,photo,/audio/word/WORD1985.mp3,1,ra
1986,cat's,/audio/word/WORD1986.mp3,1,ra
1987,paws,/audio/word/WORD1987.mp3,1,ra
1988,clamped,/audio/word/WORD1988.mp3,1,ra
1989,safari,/audio/word/WORD1989.mp3,1,ra
1990,chappell,/audio/word/WORD1990.mp3,1,ra
1991,passenger,/audio/word/WORD1991.mp3,1,ra
1992,tall,/audio/word/WORD1992.mp3,1,ra
1993,hind,/audio/word/WORD1993.mp3,1,ra
1994,legs,/audio/word/WORD1994.mp3,1,ra
1995,forcing,/audio/word/WORD1995.mp3,1,ra
1996,muzzle,/audio/word/WORD1996.mp3,1,ra
1997,personnel,/audio/word/WORD1997.mp3,1,ra
1998,target,/audio/word/WORD1998.mp3,1,ra
1999,agency,/audio/word/WORD1999.mp3,1,ra
2000,chinese,/audio/word/WORD2000.mp3,1,ra
2001,hackers,/audio/word/WORD2001.mp3,1,ra
2002,breach,/audio/word/WORD2002.mp3,1,ra
2003,atlantis,/audio/word/WORD2003.mp3,1,ra
2004,favorite,/audio/word/WORD2004.mp3,1,ra
2005,legends,/audio/word/WORD2005.mp3,1,ra
2006,tantalizing,/audio/word/WORD2006.mp3,1,ra
2007,blend,/audio/word/WORD2007.mp3,1,ra
2008,fantasy,/audio/word/WORD2008.mp3,1,ra
2009,mystery,/audio/word/WORD2009.mp3,1,ra
2010,glorious,/audio/word/WORD2010.mp3,1,ra
2011,empire,/audio/word/WORD2011.mp3,1,ra
2012,ruins,/audio/word/WORD2012.mp3,1,ra
2013,lie,/audio/word/WORD2013.mp3,1,ra
2014,waiting,/audio/word/WORD2014.mp3,1,ra
2015,naming,/audio/word/WORD2015.mp3,1,ra
2016,graded,/audio/word/WORD2016.mp3,1,ra
2017,content,/audio/word/WORD2017.mp3,1,ra
2018,practiced,/audio/word/WORD2018.mp3,1,ra
2019,intensively,/audio/word/WORD2019.mp3,1,ra
2020,quite,/audio/word/WORD2020.mp3,1,ra
2021,instruction,/audio/word/WORD2021.mp3,1,ra
2022,mitigation,/audio/word/WORD2022.mp3,1,ra
2023,reduction,/audio/word/WORD2023.mp3,1,ra
2024,reliance,/audio/word/WORD2024.mp3,1,ra
2025,burning,/audio/word/WORD2025.mp3,1,ra
2026,replaced,/audio/word/WORD2026.mp3,1,ra
2027,gasoline,/audio/word/WORD2027.mp3,1,ra
2028,thompson,/audio/word/WORD2028.mp3,1,ra
2029,exploited,/audio/word/WORD2029.mp3,1,ra
2030,ingredients,/audio/word/WORD2030.mp3,1,ra
2031,ride,/audio/word/WORD2031.mp3,1,ra
2032,judith,/audio/word/WORD2032.mp3,1,ra
2033,adams,/audio/word/WORD2033.mp3,1,ra
2034,coasters,/audio/word/WORD2034.mp3,1,ra
2035,safety,/audio/word/WORD2035.mp3,1,ra
2036,thrilled,/audio/word/WORD2036.mp3,1,ra
2037,riders,/audio/word/WORD2037.mp3,1,ra
2038,speed,/audio/word/WORD2038.mp3,1,ra
2039,intimately,/audio/word/WORD2039.mp3,1,ra
2040,revolution's,/audio/word/WORD2040.mp3,1,ra
2041,gears,/audio/word/WORD2041.mp3,1,ra
2042,steel,/audio/word/WORD2042.mp3,1,ra
2043,dazzling,/audio/word/WORD2043.mp3,1,ra
2044,bones,/audio/word/WORD2044.mp3,1,ra
2045,unsuccessfully,/audio/word/WORD2045.mp3,1,ra
2046,immune,/audio/word/WORD2046.mp3,1,ra
2047,match,/audio/word/WORD2047.mp3,1,ra
2048,molecules,/audio/word/WORD2048.mp3,1,ra
2049,tumors,/audio/word/WORD2049.mp3,1,ra
2050,cellular,/audio/word/WORD2050.mp3,1,ra
2051,circular,/audio/word/WORD2051.mp3,1,ra
2052,dna,/audio/word/WORD2052.mp3,1,ra
2053,molecule,/audio/word/WORD2053.mp3,1,ra
2054,speaker's,/audio/word/WORD2054.mp3,1,ra
2055,customs,/audio/word/WORD2055.mp3,1,ra
2056,genetics,/audio/word/WORD2056.mp3,1,ra
2057,interfere,/audio/word/WORD2057.mp3,1,ra
2058,tariffs,/audio/word/WORD2058.mp3,1,ra
2059,applied,/audio/word/WORD2059.mp3,1,ra
2060,imports,/audio/word/WORD2060.mp3,1,ra
2061,exports,/audio/word/WORD2061.mp3,1,ra
2062,please,/audio/word/WORD2062.mp3,1,ra
2063,dictates,/audio/word/WORD2063.mp3,1,ra
2064,prices,/audio/word/WORD2064.mp3,1,ra
2065,determine,/audio/word/WORD2065.mp3,1,ra
2066,fun,/audio/word/WORD2066.mp3,1,ra
2067,taps,/audio/word/WORD2067.mp3,1,ra
2068,predilection,/audio/word/WORD2068.mp3,1,ra
2069,guiding,/audio/word/WORD2069.mp3,1,ra
2070,employs,/audio/word/WORD2070.mp3,1,ra
2071,welcome,/audio/word/WORD2071.mp3,1,ra
2072,handheld,/audio/word/WORD2072.mp3,1,ra
2073,phone,/audio/word/WORD2073.mp3,1,ra
2074,assistant,/audio/word/WORD2074.mp3,1,ra
2075,wireless,/audio/word/WORD2075.mp3,1,ra
2076,skeptical,/audio/word/WORD2076.mp3,1,ra
2077,facts,/audio/word/WORD2077.mp3,1,ra
2078,phones,/audio/word/WORD2078.mp3,1,ra
2079,providers,/audio/word/WORD2079.mp3,1,ra
2080,rental,/audio/word/WORD2080.mp3,1,ra
2081,user,/audio/word/WORD2081.mp3,1,ra
2082,zone,/audio/word/WORD2082.mp3,1,ra
2083,messages,/audio/word/WORD2083.mp3,1,ra
2084,flashed,/audio/word/WORD2084.mp3,1,ra
2085,proved,/audio/word/WORD2085.mp3,1,ra
2086,insults,/audio/word/WORD2086.mp3,1,ra
2087,unexpected,/audio/word/WORD2087.mp3,1,ra
2088,surprising,/audio/word/WORD2088.mp3,1,ra
